Order_ID,Date,Month,Quarter,Region,City,Category,Sub_Category,Product,Sales_Rep,Sales_Channel,Customer_ID,Customer_Segment,Customer_Age,Customer_Gender,Units_Sold,Unit_Price,Discount_Pct,Tax_Rate,Shipping_Cost,Payment_Method,Customer_Rating,Return_Flag,Delivery_Days,Revenue,Profit
ORD13337,2023-02-14,February,Q1,West,Kolkata,Furniture,Living Room,Product_60,Hannah,Mobile App,CUST2063,Corporate,69.0,Other,139.0,551.22,0.28,0.06,16.27,UPI,1.3,Yes,4.0,55166.1,6101.04
ORD10599,2023-08-13,August,Q3,West,Lucknow,Automotive,Accessories,Product_180,Hannah,Online,CUST2041,Retail,33.0,Other,37.0,325.97,0.45,0.13,37.62,Wallet,1.2,No,6.0,6633.49,768.89
ORD11491,2022-02-14,February,Q1,South,Mumbai,Sports,Outdoor,Product_26,Julia,Mobile App,CUST6752,VIP,35.0,Male,26.0,1413.38,0.16,0.13,107.51,Debit Card,1.8,No,11.0,30868.22,12022.13
ORD10167,2022-04-19,April,Q2,East,Mumbai,Sports,Team Sports,Product_99,Julia,Partner,CUST6579,Retail,32.0,Female,185.0,1233.64,0.03,0.07,130.9,Credit Card,2.0,Yes,12.0,221376.7,84282.34
ORD13112,2022-02-03,February,Q1,North,Bangalore,Clothing,Women,Product_101,Ivan,In-Store,CUST9948,Corporate,52.0,Female,182.0,1167.97,0.06,0.15,50.95,Cash,2.2,Yes,,199816.31,30077.54
ORD14463,2022-04-26,April,Q2,Central,Chennai,Toys,Educational,Product_100,Fiona,Partner,CUST9749,VIP,27.0,Male,41.0,1129.85,0.15,0.15,28.88,Wallet,1.6,Yes,13.0,39375.27,2883.79
ORD13757,2022-11-05,November,Q4,Central,Lucknow,Toys,Puzzles,Product_121,Charlie,Online,CUST3208,Corporate,47.0,Female,69.0,1324.33,0.27,0.13,11.82,Net Banking,4.1,No,7.0,66706.5,4533.38
ORD11346,2022-03-19,March,Q1,North,Bangalore,Automotive,Tools,Product_158,Ethan,In-Store,CUST4613,VIP,21.0,Other,132.0,,0.39,0.15,35.92,Credit Card,3.7,No,9.0,74485.03,22513.28
ORD14731,2023-02-24,February,Q1,Central,Mumbai,Automotive,Accessories,Product_190,Bob,Mobile App,CUST8110,Wholesale,44.0,Female,47.0,271.78,0.21,0.06,84.11,Debit Card,1.2,No,2.0,10091.19,3937.28
ORD12391,2022-10-16,October,Q4,Central,Mumbai,Automotive,Electronics,Product_197,Diana,Online,CUST8253,Retail,72.0,Female,71.0,1240.45,0.24,0.09,30.96,Wallet,4.3,No,13.0,66934.68,6527.9
ORD13983,2023-06-02,June,Q2,West,Mumbai,Automotive,Electronics,Product_24,Bob,Mobile App,CUST7845,Wholesale,68.0,Other,158.0,149.74,0.33,0.15,0.61,Debit Card,3.0,No,9.0,15851.48,5576.77
ORD10433,2022-03-19,March,Q1,South,Hyderabad,Furniture,Kitchen,Product_122,Diana,Telephone,CUST6613,Wholesale,19.0,Female,190.0,378.26,0.01,0.17,68.09,Wallet,4.4,Yes,1.0,71150.71,13503.92
ORD11626,2022-08-09,August,Q3,West,Bangalore,Automotive,Accessories,Product_53,George,Mobile App,CUST4459,Retail,71.0,Other,46.0,1230.34,0.23,,54.41,Credit Card,4.5,No,14.0,43578.64,6936.3
ORD12379,2023-05-25,May,Q2,West,Delhi,Beauty,Haircare,Product_58,Ivan,Online,CUST6566,Retail,36.0,Other,77.0,1463.52,0.32,0.14,131.09,Net Banking,1.1,No,9.0,76629.91,22329.98
ORD10982,2023-09-01,September,Q3,West,Bangalore,Sports,Team Sports,Product_116,Ethan,Telephone,CUST6803,Wholesale,48.0,Other,145.0,800.15,0.04,0.11,122.46,Credit Card,3.5,Yes,2.0,111380.88,26450.29
ORD13555,2023-12-07,December,Q4,East,Hyderabad,Beauty,Wellness,Product_71,Charlie,Telephone,CUST4266,VIP,48.0,Female,106.0,1020.36,0.0,0.09,126.37,UPI,4.6,No,6.0,108158.16,24914.61
ORD11960,2022-04-04,April,Q2,West,Ahmedabad,Automotive,Tools,Product_199,Fiona,Partner,CUST2773,VIP,46.0,Other,32.0,306.68,0.12,0.06,127.62,Cash,2.3,No,9.0,8636.11,2257.68
ORD14607,2023-12-28,December,Q4,West,Hyderabad,Groceries,Dairy,Product_169,Ethan,Online,CUST9384,Corporate,68.0,Male,88.0,354.2,0.34,0.15,47.78,Net Banking,3.9,No,6.0,20571.94,7884.92
ORD13550,2023-03-26,March,Q1,East,Hyderabad,Furniture,Kitchen,Product_150,Ethan,Partner,CUST8022,VIP,18.0,Female,12.0,174.3,0.22,0.09,135.76,Wallet,1.7,No,2.0,1631.45,90.61
ORD12006,2022-02-18,February,Q1,South,Delhi,Electronics,Mobiles,Product_111,Alice,Partner,CUST8039,Corporate,33.0,Other,61.0,100.37,0.38,0.06,136.93,Wallet,3.9,No,8.0,3795.99,716.47
ORD14406,2022-08-21,August,Q3,West,Ahmedabad,Sports,Water Sports,Product_167,Bob,Partner,CUST6621,Corporate,60.0,Male,170.0,22.61,0.22,0.16,17.44,Cash,3.3,No,8.0,2998.09,
ORD12833,2022-01-17,January,Q1,South,Kolkata,Toys,Outdoor,Product_75,George,Partner,CUST1280,VIP,37.0,Male,190.0,140.63,0.23,0.16,121.35,Cash,3.4,No,10.0,,2318.97
ORD14152,2022-06-13,June,Q2,South,Chennai,Automotive,Accessories,Product_23,Charlie,In-Store,CUST2320,Wholesale,69.0,Male,13.0,736.54,0.33,0.14,38.5,Net Banking,,No,6.0,6415.26,2684.85
ORD14833,2023-12-08,December,Q4,Central,Bangalore,Beauty,Haircare,Product_198,Diana,Mobile App,CUST5630,Retail,48.0,Other,7.0,348.98,0.27,0.1,103.65,Cash,2.2,No,12.0,1783.29,734.36
ORD13536,2022-02-12,February,Q1,North,Kolkata,Automotive,Accessories,Product_128,Julia,Telephone,CUST3225,Retail,70.0,Other,86.0,139.1,0.37,0.17,7.16,Cash,4.8,No,8.0,7536.44,2519.06
ORD12961,2023-01-04,January,Q1,Central,Jaipur,Toys,Outdoor,Product_64,Diana,In-Store,CUST9162,VIP,53.0,Other,70.0,80.23,0.18,0.14,84.86,Net Banking,3.3,Yes,4.0,4605.2,635.59
ORD13128,2023-11-25,November,Q4,Central,Kolkata,Electronics,Accessories,Product_163,Hannah,,CUST5891,Wholesale,62.0,Male,7.0,48.8,0.47,0.09,89.17,Wallet,2.6,No,8.0,181.05,70.24
ORD11944,2023-10-19,October,Q4,Central,Delhi,Electronics,Tablets,Product_198,Ivan,Telephone,CUST5670,Wholesale,36.0,Male,188.0,568.59,0.01,0.06,16.55,Debit Card,4.2,No,7.0,105825.97,11366.54
ORD10370,2022-04-13,April,Q2,Central,Mumbai,Furniture,Living Room,Product_67,Ethan,In-Store,CUST2321,Corporate,73.0,Female,181.0,1234.46,0.45,0.13,53.46,Debit Card,2.2,Yes,12.0,122890.49,48102.57
ORD13682,2022-04-08,April,Q2,North,Mumbai,Groceries,Organic,Product_1,Alice,Telephone,CUST5813,Corporate,62.0,Female,81.0,513.63,0.31,0.06,127.96,UPI,4.3,No,10.0,28706.78,10923.58
ORD10562,2023-03-17,March,Q1,North,Ahmedabad,Furniture,Bedroom,Product_3,Charlie,Mobile App,CUST5820,Corporate,52.0,Female,29.0,1038.13,0.09,0.07,35.18,UPI,4.2,No,14.0,27396.25,6918.78
ORD12658,2022-10-30,October,Q4,Central,Pune,Groceries,Bakery,Product_116,Alice,Mobile App,CUST9667,VIP,71.0,Male,93.0,761.54,0.03,0.08,66.62,UPI,3.9,Yes,13.0,68698.52,11631.04
ORD10383,2023-03-25,March,Q1,East,Delhi,Beauty,Wellness,Product_14,Fiona,In-Store,CUST1054,VIP,72.0,Other,58.0,1334.83,0.43,0.07,80.68,Net Banking,4.8,No,7.0,44129.48,18757.45
ORD10072,2023-04-10,April,Q2,East,Delhi,Electronics,Laptops,Product_161,Bob,Mobile App,CUST2460,VIP,50.0,Other,132.0,32.1,0.01,0.17,107.53,Wallet,3.6,No,4.0,4194.83,512.84
ORD12802,2022-05-17,May,Q2,West,Chennai,Toys,Action Figures,Product_93,Bob,Partner,CUST8684,VIP,73.0,Other,135.0,750.96,0.24,0.05,85.75,Credit Card,2.8,No,8.0,77048.5,29493.48
ORD12068,2023-12-03,December,Q4,West,Chennai,Clothing,Men,Product_70,Alice,Partner,CUST7692,VIP,70.0,Other,156.0,1317.24,0.04,0.12,96.26,Net Banking,3.9,No,7.0,197269.86,57090.37
ORD12809,2023-06-26,June,Q2,Central,Ahmedabad,Furniture,Office,Product_96,George,Mobile App,CUST9773,VIP,52.0,Female,96.0,974.14,0.27,0.15,0.66,Debit Card,3.9,No,10.0,68267.73,5067.38
ORD11710,2022-10-24,October,Q4,West,Jaipur,Toys,Puzzles,Product_166,Charlie,Mobile App,CUST7401,Retail,44.0,Other,145.0,728.37,0.19,0.06,24.08,Net Banking,3.8,No,9.0,85547.06,29117.57
ORD11012,2023-09-02,September,Q3,East,Lucknow,Clothing,Sportswear,Product_71,Charlie,Online,CUST5039,VIP,56.0,Male,181.0,1445.4,0.24,0.06,121.79,Net Banking,2.1,No,4.0,198829.22,68548.47
ORD12681,2022-08-30,August,Q3,East,Pune,Electronics,Laptops,Product_179,Julia,Partner,CUST9766,Corporate,26.0,Male,115.0,943.91,0.29,0.06,97.71,,4.6,No,14.0,77070.25,33985.77
ORD12389,2022-02-19,February,Q1,West,Ahmedabad,Toys,Educational,Product_190,Alice,Mobile App,CUST3736,Corporate,61.0,Other,141.0,64.72,0.2,0.16,141.34,Net Banking,3.1,No,1.0,7300.42,659.42
ORD11751,2022-06-27,June,Q2,East,Mumbai,Furniture,Living Room,Product_56,Ethan,Online,CUST5587,Wholesale,56.0,Male,197.0,1273.47,0.01,0.18,18.66,Cash,1.3,No,10.0,248364.85,65377.84
ORD12137,2022-12-28,December,Q4,East,Lucknow,Clothing,Sportswear,Product_197,Hannah,Online,CUST6308,Corporate,59.0,,70.0,662.15,0.25,0.13,146.43,Credit Card,4.5,No,5.0,34762.88,2584.4
ORD12778,2022-12-19,December,Q4,East,Hyderabad,Beauty,Haircare,Product_185,Bob,Partner,CUST9500,Wholesale,53.0,Male,160.0,1239.17,0.1,0.12,107.83,Debit Card,4.2,Yes,11.0,178440.48,76642.38
ORD10156,2022-12-15,December,Q4,North,Bangalore,Clothing,Sportswear,Product_29,Diana,In-Store,CUST5420,VIP,24.0,Male,36.0,307.37,0.02,,29.64,Wallet,4.6,Yes,13.0,,1553.75
ORD10802,2023-10-13,October,Q4,South,Mumbai,Automotive,Electronics,Product_8,Charlie,Partner,CUST2371,Corporate,64.0,Male,129.0,81.68,0.24,0.12,54.19,Cash,3.9,No,5.0,8007.91,3483.66
ORD11692,2023-07-27,July,Q3,West,Hyderabad,Beauty,Haircare,Product_104,Alice,Telephone,CUST3602,VIP,32.0,Other,3.0,274.34,0.47,0.07,70.0,Wallet,3.6,No,3.0,436.2,80.61
ORD12437,2023-02-16,February,Q1,Central,Kolkata,Automotive,Tools,Product_180,Bob,Telephone,CUST8207,Wholesale,58.0,Female,167.0,821.98,0.1,0.17,132.57,Net Banking,3.1,No,4.0,123543.59,45232.78
ORD10945,2022-09-12,September,Q3,South,Ahmedabad,Furniture,Living Room,Product_162,Ivan,Online,CUST6015,Wholesale,63.0,Other,1.0,1094.52,0.33,0.09,47.29,Debit Card,1.2,No,5.0,733.33,204.11
ORD13069,2023-08-02,August,Q3,Central,Lucknow,Groceries,Bakery,Product_92,Ivan,Mobile App,CUST1232,Retail,70.0,Female,165.0,185.12,0.14,0.07,65.88,Wallet,4.6,No,8.0,26268.53,9386.43
ORD13522,2022-10-23,October,Q4,East,Chennai,Sports,Outdoor,Product_170,Julia,Online,CUST8531,Retail,42.0,Female,38.0,1236.5,0.2,0.06,137.42,Cash,3.9,Yes,7.0,37589.6,8984.97
ORD12390,2022-02-21,February,Q1,Central,Pune,Groceries,Beverages,Product_26,Fiona,In-Store,CUST8447,Retail,58.0,Male,159.0,546.63,0.5,0.08,59.74,Debit Card,2.4,No,5.0,43457.08,16448.16
ORD10102,2022-02-02,February,Q1,West,Jaipur,Groceries,Dairy,Product_163,Ivan,Partner,CUST3360,VIP,44.0,Female,89.0,814.93,0.09,,0.2,UPI,3.8,Yes,10.0,66001.18,25578.15
ORD10199,2023-05-02,May,Q2,West,Jaipur,Beauty,Haircare,Product_31,Fiona,Partner,CUST9408,Wholesale,40.0,Male,96.0,487.93,0.3,0.07,9.57,Debit Card,2.6,No,6.0,32788.9,11734.03
ORD12279,2022-12-21,December,Q4,East,Kolkata,Toys,Educational,Product_104,Fiona,In-Store,CUST4062,VIP,32.0,Other,159.0,1032.42,0.29,0.1,8.21,Net Banking,3.8,No,10.0,116549.89,12726.95
ORD11632,2023-01-14,January,Q1,Central,Pune,Sports,Outdoor,Product_9,Julia,Partner,CUST9219,VIP,38.0,Female,184.0,593.01,0.1,0.12,41.79,Credit Card,2.4,No,3.0,98202.46,16766.35
ORD14031,2023-12-15,December,Q4,East,Pune,Clothing,Winter,Product_48,Diana,Mobile App,CUST6105,Wholesale,60.0,Male,147.0,201.69,0.1,0.06,138.48,Net Banking,2.3,Yes,8.0,26683.59,7999.6
ORD10378,2022-03-12,March,Q1,North,Ahmedabad,Sports,Outdoor,Product_191,Fiona,Online,CUST8660,Retail,43.0,Female,67.0,1293.99,0.14,0.12,127.57,Wallet,1.0,No,5.0,74559.7,12553.58
ORD12991,2023-07-18,July,Q3,South,Delhi,Automotive,Tools,Product_20,Julia,Partner,CUST9669,Corporate,49.0,Female,186.0,178.92,0.4,0.06,67.45,UPI,5.0,Yes,3.0,19967.47,6905.64
ORD13726,2022-08-07,August,Q3,West,Pune,Clothing,Women,Product_154,Diana,Online,CUST1139,Corporate,50.0,Male,57.0,1366.7,0.5,0.17,49.72,UPI,3.4,No,,38950.95,3678.17
ORD11180,2023-05-23,May,Q2,East,Kolkata,Furniture,Outdoor,Product_147,Fiona,In-Store,CUST8824,Wholesale,32.0,Other,66.0,583.13,0.1,0.15,105.98,Credit Card,3.9,No,3.0,34637.92,6996.05
ORD14769,2022-11-26,November,Q4,North,Jaipur,Clothing,Women,Product_195,Charlie,Online,CUST9069,Retail,21.0,Other,10.0,1318.93,0.0,0.09,36.86,Wallet,1.5,No,6.0,13189.3,3999.04
ORD10129,2022-05-22,May,Q2,Central,Jaipur,Sports,Cycling,Product_34,Ivan,Telephone,CUST2775,VIP,38.0,Male,172.0,824.89,0.07,0.08,102.23,Cash,4.3,No,7.0,131949.4,39367.88
ORD14485,2022-02-08,February,Q1,Central,Lucknow,Automotive,Electronics,Product_190,George,Online,CUST4329,VIP,35.0,Female,199.0,1125.23,0.15,0.1,102.37,UPI,4.8,No,10.0,190332.65,22267.63
ORD11041,2023-11-20,November,Q4,East,Delhi,Groceries,Beverages,Product_176,Bob,Telephone,CUST3354,Wholesale,42.0,Other,94.0,541.14,0.46,0.09,30.74,Credit Card,3.4,No,5.0,27468.27,3214.48
ORD14501,2023-05-02,May,Q2,South,Pune,Clothing,Sportswear,Product_7,Charlie,Telephone,CUST6004,Retail,47.0,Other,112.0,388.71,0.26,,135.9,Debit Card,3.1,Yes,2.0,32216.28,9188.81
ORD14638,2022-12-11,December,Q4,West,Bangalore,Electronics,Mobiles,Product_189,Hannah,In-Store,CUST8657,Retail,72.0,Other,183.0,147.11,0.06,0.15,97.99,Wallet,1.4,Yes,5.0,25305.86,3051.93
ORD13111,2023-11-05,November,Q4,Central,Ahmedabad,Beauty,Fragrance,Product_196,Bob,Online,CUST7131,Wholesale,64.0,Female,144.0,730.47,0.27,0.16,57.88,Credit Card,3.1,No,14.0,76787.01,4552.75
ORD14105,2023-09-27,September,Q3,East,Lucknow,Automotive,Tools,Product_137,Ethan,Online,CUST9940,Retail,53.0,Female,141.0,241.99,0.25,0.15,131.26,Net Banking,2.1,No,10.0,25590.44,8503.87
ORD12472,2023-11-21,November,Q4,West,Kolkata,Furniture,Outdoor,Product_200,Julia,Mobile App,CUST1474,Corporate,73.0,Female,125.0,870.24,0.22,0.09,56.8,UPI,4.8,No,14.0,84848.4,14317.92
ORD11416,2023-01-15,January,Q1,North,Delhi,Clothing,Winter,Product_146,Bob,Partner,CUST8293,Corporate,28.0,Other,5.0,278.31,,0.1,94.66,Debit Card,3.1,Yes,4.0,1043.66,
ORD14336,2023-12-15,December,Q4,West,Hyderabad,Electronics,Tablets,Product_137,Ivan,In-Store,CUST8001,VIP,73.0,Other,6.0,823.69,0.0,0.14,135.6,Debit Card,1.7,No,2.0,4942.14,1485.13
ORD11290,2022-10-30,October,Q4,Central,Chennai,Clothing,Men,Product_111,Ivan,Online,CUST6155,Retail,35.0,Female,179.0,710.25,0.15,0.07,84.27,Debit Card,3.6,No,8.0,108064.54,15382.06
ORD11125,2023-06-06,June,Q2,North,Kolkata,Beauty,Wellness,Product_87,Charlie,Partner,CUST5118,VIP,25.0,Female,5.0,1084.49,0.4,0.05,18.98,Net Banking,3.6,No,4.0,3253.47,1003.61
ORD14250,2022-02-03,February,Q1,West,Mumbai,Toys,Puzzles,Product_194,Julia,Telephone,CUST4463,Corporate,52.0,Other,135.0,117.34,0.31,0.11,104.06,Net Banking,2.0,No,10.0,10930.22,2817.26
ORD13630,2023-03-16,March,Q1,North,Pune,Toys,Educational,Product_2,Hannah,Online,CUST1212,Retail,30.0,Male,174.0,782.88,0.33,0.15,79.12,Credit Card,3.1,Yes,2.0,91268.15,23224.96
ORD14913,2023-01-04,January,Q1,West,Mumbai,Furniture,Kitchen,Product_35,Charlie,In-Store,CUST5434,VIP,27.0,Other,65.0,1202.75,0.36,0.1,56.94,UPI,1.9,No,12.0,50034.4,4558.24
ORD14770,2023-06-28,June,Q2,North,Ahmedabad,Furniture,Office,Product_129,Bob,Partner,CUST7932,Retail,23.0,Female,98.0,475.83,0.01,0.18,1.36,Wallet,4.8,Yes,3.0,46165.03,10167.1
ORD10704,2022-05-11,May,Q2,West,Bangalore,Furniture,Office,Product_48,Ivan,Online,CUST8463,VIP,41.0,Other,167.0,1237.58,0.07,0.14,104.48,Debit Card,4.1,No,4.0,192208.55,39444.96
ORD14127,2023-01-27,January,Q1,North,Bangalore,Furniture,Outdoor,Product_180,,Telephone,CUST2249,Retail,21.0,Other,24.0,666.89,0.0,0.13,134.67,Wallet,1.6,No,10.0,16005.36,2798.2
ORD11207,2023-07-01,July,Q3,South,Ahmedabad,Sports,Fitness,Product_190,George,Mobile App,CUST4221,Retail,70.0,Other,164.0,258.98,0.24,0.1,116.01,Cash,1.2,Yes,11.0,32279.27,3506.0
ORD14240,2022-11-11,November,Q4,West,Bangalore,Groceries,Bakery,Product_154,Bob,Telephone,CUST1937,Retail,37.0,Other,33.0,692.85,0.02,0.12,149.38,Credit Card,1.0,No,10.0,22406.77,6947.09
ORD12233,2022-01-27,January,Q1,Central,Chennai,Toys,Educational,Product_120,Charlie,In-Store,CUST2863,VIP,60.0,Male,157.0,669.85,0.39,0.17,140.26,Cash,1.7,No,12.0,64151.53,27174.97
ORD14488,2023-02-17,February,Q1,North,Kolkata,Clothing,Women,Product_179,Hannah,Telephone,CUST6257,Wholesale,65.0,Female,154.0,84.88,0.12,0.15,42.11,UPI,1.3,No,1.0,11502.94,2498.68
ORD12366,2023-03-05,March,Q1,Central,Jaipur,Beauty,Fragrance,Product_63,Ethan,,CUST5104,Corporate,72.0,Male,52.0,1105.2,0.43,0.14,134.51,Net Banking,3.7,No,8.0,32758.13,5882.93
ORD13039,2023-07-19,July,Q3,South,Mumbai,Sports,Team Sports,Product_111,Diana,Telephone,CUST7255,Retail,54.0,Male,198.0,869.95,0.4,0.11,22.79,Debit Card,4.2,No,12.0,103350.06,38978.39
ORD12530,2022-12-17,December,Q4,Central,Mumbai,Groceries,Beverages,Product_35,Ethan,In-Store,CUST9659,VIP,54.0,Female,31.0,637.3,0.12,0.09,10.64,Net Banking,3.8,No,7.0,17385.54,2236.08
ORD12116,2023-03-17,March,Q1,North,Ahmedabad,Beauty,Haircare,Product_52,Alice,Telephone,CUST1789,Retail,20.0,Male,26.0,586.87,0.12,0.08,139.68,Net Banking,4.3,Yes,5.0,13427.59,5347.53
ORD14940,2023-12-08,December,Q4,East,Bangalore,Beauty,Fragrance,Product_28,Julia,Mobile App,CUST6252,Corporate,44.0,Other,168.0,914.81,0.09,0.08,64.79,UPI,3.1,No,1.0,139856.15,26130.11
ORD11196,2022-03-18,March,Q1,South,Jaipur,Groceries,Bakery,Product_195,Bob,Mobile App,CUST6371,VIP,41.0,Other,136.0,77.8,0.13,0.12,96.76,Cash,1.5,No,3.0,9205.3,3915.68
ORD12962,2023-06-10,June,Q2,West,Kolkata,Toys,Action Figures,Product_53,George,Online,CUST9611,VIP,23.0,Female,56.0,99.05,0.21,0.14,44.63,Cash,1.4,No,8.0,4381.97,511.47
ORD12361,2022-04-10,April,Q2,East,Kolkata,Sports,Fitness,Product_170,George,Mobile App,CUST8316,Corporate,43.0,Female,34.0,1414.76,0.29,0.06,15.29,Cash,2.4,No,12.0,34152.31,13985.5
ORD12955,2023-04-23,April,Q2,North,Delhi,Sports,Water Sports,Product_145,Charlie,Partner,CUST4350,Retail,55.0,Female,162.0,770.83,,0.1,117.79,UPI,3.4,No,2.0,96153.33,14554.84
ORD11260,2022-09-18,September,Q3,,Mumbai,Furniture,Kitchen,Product_37,Ivan,Online,CUST5719,Corporate,40.0,Male,63.0,869.65,0.31,0.13,25.42,Debit Card,2.7,No,,37803.69,7401.36
ORD11080,2023-02-18,February,Q1,North,Bangalore,Groceries,Dairy,Product_68,Fiona,Partner,CUST3150,VIP,50.0,Male,172.0,1432.08,0.26,0.18,63.35,Credit Card,1.9,No,5.0,182275.14,
ORD10024,2023-12-20,December,Q4,West,Chennai,Beauty,Haircare,Product_69,Alice,Mobile App,CUST9779,Retail,52.0,Female,192.0,180.74,0.25,0.09,69.38,Debit Card,2.8,Yes,6.0,26026.56,5194.96
ORD10369,2023-07-31,July,Q3,West,Mumbai,Furniture,Office,Product_95,Diana,Partner,CUST2159,Corporate,73.0,Female,46.0,463.16,0.09,0.15,9.58,Debit Card,4.0,No,5.0,19387.88,8626.52
ORD10061,2023-12-23,December,Q4,North,Lucknow,Sports,Cycling,Product_181,Hannah,Online,CUST3549,Wholesale,72.0,Male,111.0,910.43,0.01,0.14,50.8,Debit Card,2.7,No,13.0,100047.15,41126.23
ORD10353,2022-07-29,July,Q3,North,Kolkata,Furniture,Living Room,Product_199,Charlie,Telephone,CUST9999,Wholesale,72.0,Male,147.0,1297.67,0.2,0.09,32.88,Cash,3.0,No,1.0,152605.99,62172.95
ORD12564,2023-02-09,February,Q1,South,Ahmedabad,Clothing,Winter,Product_75,Ethan,Online,CUST7948,Corporate,33.0,Female,16.0,577.34,0.32,0.07,125.54,Net Banking,2.0,No,4.0,6281.46,464.28
ORD10942,2023-07-31,July,Q3,East,Lucknow,Beauty,Skincare,Product_156,Alice,Mobile App,CUST5334,Corporate,37.0,Female,81.0,952.4,0.13,0.13,70.08,Debit Card,3.6,No,7.0,,23019.32
ORD10541,2022-12-01,December,Q4,East,Pune,Toys,Outdoor,Product_189,Diana,Telephone,CUST1176,Retail,71.0,Male,160.0,672.84,0.13,0.13,143.48,UPI,3.8,No,8.0,93659.33,18890.75
ORD11095,2022-02-22,February,Q1,South,Jaipur,Groceries,Bakery,Product_11,Ethan,Online,CUST5471,Wholesale,49.0,,163.0,1308.51,0.31,0.13,10.46,UPI,1.4,No,4.0,147168.12,27009.45
ORD11911,2022-06-19,June,Q2,South,Ahmedabad,Automotive,Electronics,Product_45,Bob,Telephone,CUST1710,VIP,70.0,Other,27.0,858.51,0.49,0.09,27.96,Debit Card,2.4,No,11.0,11821.68,3436.74
ORD12826,2022-10-10,October,Q4,East,Pune,Groceries,Snacks,Product_151,Ethan,Mobile App,CUST1247,Corporate,59.0,Other,126.0,822.64,0.47,0.14,118.8,Net Banking,4.3,No,13.0,54935.9,22774.39
ORD14117,2023-01-28,January,Q1,,Kolkata,Toys,Puzzles,Product_4,Ethan,Mobile App,CUST5486,VIP,,Female,60.0,1184.99,0.09,0.18,0.17,Credit Card,1.3,No,2.0,64700.45,26483.67
ORD14904,2023-04-13,April,Q2,Central,Ahmedabad,Groceries,Bakery,Product_18,Bob,Partner,CUST6658,Wholesale,40.0,Female,127.0,1358.46,0.5,0.05,79.93,Wallet,3.6,No,8.0,86262.21,23083.88
ORD12934,2022-08-11,August,Q3,East,Lucknow,Furniture,Living Room,Product_84,Bob,Online,CUST8898,Corporate,35.0,Female,64.0,1181.15,0.36,0.16,79.22,Net Banking,2.6,No,13.0,48379.9,
ORD14306,2022-01-21,January,Q1,West,Kolkata,Toys,Puzzles,Product_106,Diana,Telephone,CUST8149,Retail,25.0,Other,57.0,1276.22,0.27,0.18,90.71,Credit Card,4.2,No,11.0,53103.51,10044.93
ORD14124,2023-10-08,October,Q4,East,Chennai,Electronics,Laptops,Product_51,Diana,In-Store,CUST5165,Wholesale,24.0,Male,13.0,1484.08,0.11,0.08,108.8,Wallet,4.2,No,4.0,17170.81,1660.09
ORD13362,2022-01-26,January,Q1,Central,Lucknow,Clothing,Kids,Product_127,Ivan,Mobile App,CUST2899,Corporate,57.0,Male,150.0,17.7,0.34,0.08,144.55,UPI,1.2,No,8.0,1752.3,129.73
ORD10706,2023-07-01,July,Q3,Central,Pune,Automotive,Electronics,Product_200,Ivan,Telephone,CUST1149,Wholesale,48.0,Female,,1250.23,0.29,0.13,18.41,Net Banking,4.7,No,9.0,116283.89,36371.12
ORD13728,2022-06-05,June,Q2,Central,Ahmedabad,Groceries,Snacks,Product_119,Charlie,Partner,CUST7305,Corporate,39.0,Other,100.0,620.86,0.42,0.11,123.39,Net Banking,1.5,No,14.0,36009.88,12755.93
ORD10690,2022-08-14,August,Q3,Central,Chennai,Beauty,Wellness,Product_56,Fiona,Telephone,CUST1590,Corporate,39.0,Female,91.0,1098.57,0.22,0.1,69.93,UPI,4.0,Yes,7.0,77976.5,25201.44
ORD13884,2022-06-11,June,Q2,South,Bangalore,Automotive,Parts,Product_186,Ivan,Telephone,CUST9772,Wholesale,35.0,Female,154.0,278.02,0.44,0.09,35.5,Wallet,3.5,No,9.0,23976.44,4900.11
ORD11684,2023-03-17,March,Q1,South,Kolkata,Clothing,Men,Product_146,Alice,Mobile App,CUST2262,Corporate,25.0,Female,63.0,965.98,0.04,0.07,91.05,Wallet,3.0,No,9.0,58422.47,11603.8
ORD13139,2023-03-24,March,Q1,North,Chennai,Toys,Board Games,Product_194,Hannah,Online,CUST3783,Retail,61.0,Female,154.0,61.16,0.42,0.1,28.04,Net Banking,1.5,No,2.0,5462.81,1410.04
ORD14777,2022-08-20,August,Q3,Central,Chennai,Furniture,Kitchen,Product_124,Charlie,Mobile App,CUST7499,VIP,70.0,Other,166.0,633.4,0.31,0.07,64.48,UPI,2.4,Yes,5.0,,22618.65
ORD10402,2022-10-06,October,Q4,Central,Delhi,Beauty,Fragrance,Product_70,Hannah,Partner,CUST1188,Retail,40.0,Female,176.0,871.08,0.45,0.15,131.88,Credit Card,3.2,No,6.0,84320.54,6404.29
ORD10948,2023-03-03,March,Q1,North,Kolkata,Beauty,Skincare,Product_143,Julia,Online,CUST1866,Wholesale,47.0,Other,99.0,837.08,0.31,0.16,85.17,Cash,2.3,No,11.0,57180.93,16932.68
ORD13569,2023-06-30,June,Q2,South,Bangalore,Clothing,Kids,Product_95,Julia,Mobile App,CUST1041,Wholesale,47.0,Female,,424.28,0.35,0.17,9.34,Cash,3.4,No,12.0,52122.8,14446.32
